date,container_name,rx_bytes.mean_value
5/11/2022 6:34:56.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,14481
5/11/2022 6:34:56.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,19853
5/11/2022 6:34:57.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,23132
5/11/2022 6:34:57.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,58184
5/11/2022 6:34:57.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,18436
5/11/2022 6:34:57.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,18906
5/11/2022 6:34:57.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,35643
5/11/2022 6:34:57.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,27775.5
5/11/2022 6:34:58.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,79811
5/11/2022 6:34:58.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,238671
5/11/2022 6:34:59.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,26275.5
5/11/2022 6:34:59.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,14554
5/11/2022 6:34:59.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,23602
5/11/2022 6:34:59.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,24947.5
5/11/2022 6:35:00.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,32321.5
5/11/2022 6:35:00.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,92990
5/11/2022 6:35:00.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,62193
5/11/2022 6:35:00.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,29008
5/11/2022 6:35:01.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,63534
5/11/2022 6:35:01.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,218651
5/11/2022 6:35:01.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,31812.5
5/11/2022 6:35:01.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,29066.5
5/11/2022 6:35:02.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,74303
5/11/2022 6:35:02.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,34285
5/11/2022 6:35:02.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,16319.5
5/11/2022 6:35:02.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,38911
5/11/2022 6:35:02.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,60768
5/11/2022 6:35:03.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,66043
5/11/2022 6:35:03.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,119153.5
5/11/2022 6:35:03.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,38444
5/11/2022 6:35:04.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,33354
5/11/2022 6:35:04.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,14049
5/11/2022 6:35:04.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,28778
5/11/2022 6:35:05.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,44514.5
5/11/2022 6:35:05.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,121019
5/11/2022 6:35:05.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,44228
5/11/2022 6:35:05.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,27521
5/11/2022 6:35:05.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,31000
5/11/2022 6:35:05.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,49895
5/11/2022 6:35:06.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,96908
5/11/2022 6:35:06.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,183765
5/11/2022 6:35:06.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,61362
5/11/2022 6:35:06.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,34171
5/11/2022 6:35:06.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,63636
5/11/2022 6:35:07.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,89874
5/11/2022 6:35:07.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,230849
5/11/2022 6:35:07.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,31052
5/11/2022 6:35:07.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,44114
5/11/2022 6:35:08.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,45900.5
5/11/2022 6:35:08.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,44087
5/11/2022 6:35:08.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,61785
5/11/2022 6:35:09.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,76989
5/11/2022 6:35:09.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,160208.5
5/11/2022 6:35:09.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,86722
5/11/2022 6:35:09.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,28287
5/11/2022 6:35:09.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,87762
5/11/2022 6:35:10.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,118594
5/11/2022 6:35:10.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,222635
5/11/2022 6:35:10.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,35890
5/11/2022 6:35:10.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,35737
5/11/2022 6:35:11.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,100817
5/11/2022 6:35:11.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,237808
5/11/2022 6:35:11.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,36844
5/11/2022 6:35:11.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,44180.5
5/11/2022 6:35:11.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,85780
5/11/2022 6:35:12.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,292901
5/11/2022 6:35:12.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,90022
5/11/2022 6:35:12.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,22475
5/11/2022 6:35:13.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,68661
5/11/2022 6:35:13.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,45514.5
5/11/2022 6:35:13.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,42796.5
5/11/2022 6:35:14.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,178586
5/11/2022 6:35:14.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,54073
5/11/2022 6:35:14.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,28547
5/11/2022 6:35:14.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,66426
5/11/2022 6:35:14.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,65848
5/11/2022 6:35:15.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,80572.5
5/11/2022 6:35:15.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,259296
5/11/2022 6:35:15.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,47915
5/11/2022 6:35:15.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,68595
5/11/2022 6:35:16.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,164925
5/11/2022 6:35:16.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,47206
5/11/2022 6:35:16.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,48233.5
5/11/2022 6:35:17.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,241505.5
5/11/2022 6:35:17.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,107842
5/11/2022 6:35:17.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,28292.5
5/11/2022 6:35:17.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,59272.5
5/11/2022 6:35:18.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,104917.5
5/11/2022 6:35:18.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,301449
5/11/2022 6:35:18.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,77410
5/11/2022 6:35:18.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,64718
5/11/2022 6:35:19.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,110439
5/11/2022 6:35:19.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,68201
5/11/2022 6:35:19.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,34593.5
5/11/2022 6:35:19.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,107451
5/11/2022 6:35:20.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,209635.5
5/11/2022 6:35:20.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,57041
5/11/2022 6:35:20.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,48272
5/11/2022 6:35:21.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,91770
5/11/2022 6:35:21.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,289372
5/11/2022 6:35:21.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,59268
5/11/2022 6:35:21.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,49634
5/11/2022 6:35:22.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,337521
5/11/2022 6:35:22.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,36202.5
5/11/2022 6:35:22.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,64410
5/11/2022 6:35:23.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,87786
5/11/2022 6:35:23.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,69486.5
5/11/2022 6:35:23.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,121313
5/11/2022 6:35:23.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,59245
5/11/2022 6:35:24.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,139989
5/11/2022 6:35:24.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,214582
5/11/2022 6:35:24.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,83662
5/11/2022 6:35:24.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,29346.5
5/11/2022 6:35:24.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,96544
5/11/2022 6:35:25.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,294223
5/11/2022 6:35:25.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,103576
5/11/2022 6:35:25.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,49774.5
5/11/2022 6:35:25.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,82556
5/11/2022 6:35:26.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,105836.5
5/11/2022 6:35:26.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,367167
5/11/2022 6:35:26.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,83360
5/11/2022 6:35:26.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,34053
5/11/2022 6:35:27.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,48859
5/11/2022 6:35:27.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,55181
5/11/2022 6:35:27.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,53780.5
5/11/2022 6:35:28.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,107790.5
5/11/2022 6:35:28.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,278240
5/11/2022 6:35:28.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,55434
5/11/2022 6:35:29.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,129351
5/11/2022 6:35:29.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,133492
5/11/2022 6:35:29.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,40065.5
5/11/2022 6:35:29.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,71629.5
5/11/2022 6:35:29.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,71602
5/11/2022 6:35:30.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,155453
5/11/2022 6:35:30.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,243240.5
5/11/2022 6:35:30.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,48865
5/11/2022 6:35:30.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,140568
5/11/2022 6:35:30.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,121236
5/11/2022 6:35:31.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,132310
5/11/2022 6:35:31.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,323501
5/11/2022 6:35:31.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,52350
5/11/2022 6:35:31.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,55790
5/11/2022 6:35:32.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,367801
5/11/2022 6:35:32.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,144811
5/11/2022 6:35:32.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,67483
5/11/2022 6:35:32.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,59190
5/11/2022 6:35:33.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,110865
5/11/2022 6:35:33.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,37506.5
5/11/2022 6:35:34.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,132701
5/11/2022 6:35:34.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,254207
5/11/2022 6:35:34.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,42932
5/11/2022 6:35:34.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,46427
5/11/2022 6:35:34.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,59725.5
5/11/2022 6:35:34.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,61757.5
5/11/2022 6:35:35.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,383541
5/11/2022 6:35:35.000000000 PM,k8s_POD_ratings-v1-7669f78ff5-vbsfs_without-monitoring_439bb3e1-21e8-4315-ad98-0ee9cfcf5ed9_0,126972
5/11/2022 6:35:35.000000000 PM,k8s_POD_reviews-v2-7848469667-ft5t7_without-monitoring_5fafa2cf-4a80-4111-a085-406764925e63_0,77059
5/11/2022 6:35:35.000000000 PM,k8s_POD_reviews-v3-5b4bcdbdff-62ntf_without-monitoring_6f717e12-3326-47f9-9b3f-344afa1dce0b_0,99202
5/11/2022 6:35:36.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,121352.5
5/11/2022 6:35:36.000000000 PM,k8s_POD_reviews-v1-d9c7bcb7f-k8825_without-monitoring_9f91306a-a187-4721-a092-9fd03a4573a7_0,28603
5/11/2022 6:35:37.000000000 PM,k8s_POD_details-v1-994cb687f-xljxf_without-monitoring_ca591c02-ea74-4be4-a3eb-1df30a625f7c_0,125398
5/11/2022 6:35:37.000000000 PM,k8s_POD_productpage-v1-6c575bc5f7-kc8n9_without-monitoring_f20732fa-9206-440f-9d3d-616177df26f6_0,255438.5
